UniqueID,DayNumber,title,rank,newsSource,URLs,Date,Filename,Seg,WC,WPS,Sixltr,Dic,Numerals,funct,pronoun,ppron,Iself,we,you,shehe,they,ipron,article,verb,auxverb,past,present,future,adverb,preps,conj,negate,quant,number,swear,social,family,friend,humans,affect,posemo,negemo,anx,anger,sad,cogmech,insight,cause,discrep,tentat,certain,inhib,incl,excl,percept,see,hear,feel,bio,body,health,sexual,ingest,relativ,motion,space,time,work,achieve,leisure,home,money,relig,death,assent,nonfl,filler,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,AllPct,Polarity
7744,4,'Jihadi John': Prime minister defends security services,4,BBCNews,http://www.bbc.co.uk/news/uk-31657281,27/02/2015,headlinellv.txt,1,7,7,57.14,57.14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,28.57,0,0,0,0,14.29,0,14.29,0,0,0,0,0,28.57,0,0,57.14,14.29
7745,5,"Labour promises to cut tuition fees to £6,000",5,BBCNews,http://www.bbc.co.uk/news/education-31640592,27/02/2015,headlinellw.txt,1,8,8,25,87.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,25,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,25,0,0,0,0,0,12.5,12.5,0,0,0,0,0,0,0,0,0,25,0
7746,6,US-Bangladesh blogger Avijit Roy hacked to death,6,BBCNews,http://www.bbc.co.uk/news/world-asia-31656222,27/02/2015,headlinellx.txt,1,8,8,25,50,0,25,12.5,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,25,0,0,0,0,25,0
7747,7,MWC 2015: Are tablets falling out of favour?,7,BBCNews,http://www.bbc.co.uk/news/technology-31626055,27/02/2015,headlinelly.txt,1,8,8,25,62.5,12.5,37.5,0,0,0,0,0,0,0,0,0,12.5,12.5,0,12.5,0,0,25,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,25,12.5,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,0,0,0,0,37.5,12.5
7748,8,Campaignspotting: The BBC's new US presidential blog,8,BBCNews,http://www.bbc.co.uk/news/magazine-31629863,27/02/2015,headlinellz.txt,1,7,7,28.57,71.43,0,28.57,14.29,14.29,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,14.29,14.29,14.29,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,14.29,0,0,42.86,0
7749,9,Customer data stolen in TalkTalk hack attack,9,BBCNews,http://www.bbc.co.uk/news/technology-31656613,27/02/2015,headlinelma.txt,1,7,7,28.57,42.86,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,-14.29
7750,10,Online motoring offences plea service launched,10,BBCNews,http://www.bbc.co.uk/news/uk-31653760,27/02/2015,headlinelmb.txt,1,6,6,66.67,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,-16.67
7816,1,Optical illusion: Dress colour debate goes global,1,BBCNews,http://www.bbc.co.uk/news/uk-scotland-highlands-islands-31656935,28/02/2015,headlinelop.txt,1,7,7,28.57,42.86,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,28.57,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,28.57,0
7817,2,First-time buyers in England offered 20% discount on new homes,2,BBCNews,http://www.bbc.co.uk/news/business-31668135,28/02/2015,headlineloq.txt,1,11,11,36.36,81.82,0,27.27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18.18,0,0,0,9.09,0,9.09,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.45,0,18.18,27.27,0,9.09,0,9.09,18.18,0,0,0,0,0,9.09,0,0,0,0,0,18.18,0,0,0,0,18.18,0
7818,3,Russia opposition politician Boris Nemtsov shot dead,3,BBCNews,http://www.bbc.co.uk/news/world-europe-31669061,28/02/2015,headlinelor.txt,1,7,7,42.86,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
7819,4,"Sir John Sawers, ex-MI6 chief, warns of Russia 'danger'",4,BBCNews,http://www.bbc.co.uk/news/uk-31669195,28/02/2015,headlinelos.txt,1,10,10,0,40,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,20,10,0,10,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,20,0,0,0,0,20,0,20,0,0,60,-10
7820,5,Islington cyclist stab murder inquiry begins,5,BBCNews,http://www.bbc.co.uk/news/uk-england-london-31672691,28/02/2015,headlinelot.txt,1,6,6,50,50,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,-16.67
7821,6,Missing Rebecca Watts' family in new Bristol search,6,BBCNews,http://www.bbc.co.uk/news/uk-england-bristol-31672663,28/02/2015,headlinelou.txt,1,8,8,37.5,50,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,12.5,0,0,12.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12.5,12.5,0,0,12.5,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,0,25,-12.5
7822,7,Why everyone is asking: What colour is this dress?',7,BBCNews,http://www.bbc.co.uk/news/blogs-trending-31659395,28/02/2015,headlinelov.txt,1,9,9,11.11,88.89,0,55.56,33.33,0,0,0,0,0,0,33.33,0,22.22,22.22,0,22.22,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,11.11,0,0,44.44,0
7823,8,Leonard Nimoy: Obama leads tributes to Star Trek actor,8,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-31672543,28/02/2015,headlinelow.txt,1,9,9,22.22,33.33,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,11.11,11.11,11.11,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,22.22,0
7824,9,US avoids homeland security shutdown as House passes bill,9,BBCNews,http://www.bbc.co.uk/news/world-us-canada-31663783,28/02/2015,headlinelox.txt,1,9,9,33.33,77.78,0,22.22,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,11.11,0,0,0,22.22,11.11,11.11,11.11,0,0,22.22,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,11.11,11.11,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0
7825,10,What would Wittgenstein say about that dress?,10,BBCNews,http://www.bbc.co.uk/news/blogs-magazine-monitor-31662317,28/02/2015,headlineloy.txt,1,7,7,14.29,71.43,0,57.14,28.57,0,0,0,0,0,0,28.57,0,14.29,14.29,0,0,14.29,14.29,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,0,28.57,0
7891,1,Boris Nemtsov murder: Thousands march in Moscow,1,BBCNews,http://www.bbc.co.uk/news/world-europe-31677506,01/03/2015,headlinelrm.txt,1,7,7,28.57,57.14,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,14.29,0,0,0,0,0,14.29,0,14.29,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,14.29,14.29,0,0,0,0,0,0,14.29,0,0,0,14.29,0,14.29,0,0,0,0,0,0,0,0,28.57,-14.29
7892,2,Kristin Scott Thomas: Film actresses face age 'disaster',2,BBCNews,http://www.bbc.co.uk/news/entertainment-arts-31682190,01/03/2015,headlinelrn.txt,1,8,8,37.5,62.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,12.5,0,0,0,12.5,0,0,12.5,0,0,25,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,25,0,0,50,-12.5
7893,3,Syria girls: CCTV shows UK teenagers at Istanbul bus station,3,BBCNews,http://www.bbc.co.uk/news/uk-31679798,01/03/2015,headlinelro.txt,1,10,10,30,30,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,20,0
7894,4,Estonia election begins amid Russia fears,4,BBCNews,http://www.bbc.co.uk/news/world-europe-31681293,01/03/2015,headlinelrp.txt,1,6,6,33.33,33.33,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,-16.67
7895,5,Why Iceland banned beer,5,BBCNews,http://www.bbc.co.uk/news/magazine-31622038,01/03/2015,headlinelrq.txt,1,4,4,25,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,25,0,0,0,25,0,0,0,0,0,0,25,0,0,0,25,0,0,0,0,0,0,25,0,0,0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,25,0
7896,6,Hong Kong compete in 'boring' ultramarathon,6,BBCNews,http://www.bbc.co.uk/news/world-asia-31681299,01/03/2015,headlinelrr.txt,1,6,6,33.33,50,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,0,16.67,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,33.33,0,0,50,-16.67
7897,7,Chelsea fan Richard Barklie: Paris train 'was too full',7,BBCNews,http://www.bbc.co.uk/news/uk-northern-ireland-31677122,01/03/2015,headlinelrs.txt,1,9,9,33.33,44.44,0,33.33,0,0,0,0,0,0,0,0,0,11.11,11.11,11.11,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,11.11,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,22.22,0,0,44.44,11.11
7898,8,East Coast rail back in private hands,8,BBCNews,http://www.bbc.co.uk/news/uk-31680914,01/03/2015,headlinelrt.txt,1,7,7,14.29,71.43,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,14.29,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,14.29,14.29,0,0,0,42.86,0,28.57,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
7899,9,Police investigate suspicious death in Hamilton,9,BBCNews,http://www.bbc.co.uk/news/uk-scotland-glasgow-west-31682120,01/03/2015,headlinelru.txt,1,6,6,50,83.33,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,16.67,0,16.67,16.67,0,0,16.67,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,16.67,0,16.67,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,-16.67
7900,10,CCTV shows girls' 18-hour bus wait Watch,10,BBCNews,http://www.bbc.co.ukhttp://www.bbc.co.uk/news/uk-31679929,01/03/2015,headlinelrv.txt,1,8,8,12.5,62.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,0,0,0,0,12.5,0,0,0,0,0,12.5,0,0,12.5,12.5,0,0,0,0,0,0,0,12.5,0,0,12.5,0,0,12.5,0,0,0,0,0,0,0,12.5,0,0,0,0,0,25,0,12.5,0,0,37.5,0
7966,1,World's first lagoon power plants unveiled in UK,1,BBCNews,http://www.bbc.co.uk/news/science-environment-31682529,02/03/2015,headlineluj.txt,1,8,8,25,37.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12.5,12.5,0,25,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,0,25,0
7967,2,Hull bleach attacker Rebecca Morris sentenced,2,BBCNews,http://www.bbc.co.uk/news/uk-england-humber-31694499,02/03/2015,headlineluk.txt,1,6,6,50,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,-16.67
7968,3,Royal Mint unveils new coinage portrait of the Queen,3,BBCNews,http://www.bbc.co.uk/news/uk-31691060,02/03/2015,headlinelul.txt,1,9,9,33.33,55.56,0,22.22,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0
7969,4,Would it be realistic to renationalise the railways?,4,BBCNews,http://www.bbc.co.uk/news/magazine-31621300,02/03/2015,headlinelum.txt,1,8,8,37.5,75,0,62.5,12.5,0,0,0,0,0,0,12.5,12.5,25,25,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,25,0
7970,5,Ten men charged over Rochdale child abuse claims,5,BBCNews,http://www.bbc.co.uk/news/uk-england-manchester-31695832,02/03/2015,headlinelun.txt,1,8,8,25,62.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,25,0,0,25,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,-12.5
7971,6,The dogged old man of the badlands,6,BBCNews,http://www.bbc.co.uk/news/magazine-31558467,02/03/2015,headlineluo.txt,1,7,7,14.29,71.43,0,42.86,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
7972,7,Iraq moves against Islamic State in Tikrit,7,BBCNews,http://www.bbc.co.uk/news/world-middle-east-31689433,02/03/2015,headlinelup.txt,1,7,7,28.57,71.43,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,14.29,14.29,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
7973,8,US police shoot homeless man dead in Los Angeles,8,BBCNews,http://www.bbc.co.uk/news/world-us-canada-31688942,02/03/2015,headlineluq.txt,1,9,9,22.22,55.56,0,22.22,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,22.22,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0
7974,9,"Cameron promises 200,000 starter homes if Tories win election",9,BBCNews,http://www.bbc.co.uk/news/uk-politics-31683974,02/03/2015,headlinelur.txt,1,9,9,55.56,55.56,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,22.22,22.22,0,0,0,0,11.11,0,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,22.22,22.22
7975,10,Becky Watts search: Police given more time to question pair,10,BBCNews,http://www.bbc.co.uk/news/uk-england-bristol-31688828,02/03/2015,headlinelus.txt,1,10,10,10,60,0,20,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,20,0
8041,1,Hull bleach attacker Rebecca Morris sentenced,1,BBCNews,http://www.bbc.co.uk/news/uk-england-humber-31694499,02/03/2015,headlinelxg.txt,1,6,6,50,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,16.67,0,16.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.67,0,0,0,0,0,0,0,0,0,0,16.67,-16.67
8042,2,World's first lagoon power plants unveiled in UK,2,BBCNews,http://www.bbc.co.uk/news/science-environment-31682529,02/03/2015,headlinelxh.txt,1,8,8,25,37.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0,12.5,12.5,0,25,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,0,25,0
8043,3,Iraq moves against Islamic State in Tikrit,3,BBCNews,http://www.bbc.co.uk/news/world-middle-east-31689433,02/03/2015,headlinelxi.txt,1,7,7,28.57,71.43,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,14.29,14.29,0,0,0,0,0,0,14.29,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0
8044,4,Samsung S6 Edge with curved screen unveiled at MWC,4,BBCNews,http://www.bbc.co.uk/news/technology-31645426,02/03/2015,headlinelxj.txt,1,9,9,22.22,44.44,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,22.22,11.11,0,11.11,0,0,0,0,0,22.22,0,22.22,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0
8045,5,Royal Mint unveils new coinage portrait of the Queen,5,BBCNews,http://www.bbc.co.uk/news/uk-31691060,02/03/2015,headlinelxk.txt,1,9,9,33.33,55.56,0,22.22,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0
8046,6,Ten men charged over Rochdale child abuse claims,6,BBCNews,http://www.bbc.co.uk/news/uk-england-manchester-31695832,02/03/2015,headlinelxl.txt,1,8,8,25,62.5,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,25,0,0,25,12.5,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,-12.5
8047,7,Becky Watts search: Police given more time to question pair,7,BBCNews,http://www.bbc.co.uk/news/uk-england-bristol-31688828,02/03/2015,headlinelxm.txt,1,10,10,10,60,0,20,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,10,0,0,10,0,0,10,0,0,0,0,0,0,0,0,0,10,10,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,10,0,0,0,0,0,0,0,0,0,10,0,10,0,0,0,0,0,0,0,0,20,0
8048,8,US police shoot homeless man dead in Los Angeles,8,BBCNews,http://www.bbc.co.uk/news/world-us-canada-31688942,02/03/2015,headlinelxn.txt,1,9,9,22.22,55.56,0,22.22,11.11,11.11,0,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,22.22,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,11.11,0
8049,9,Would it be realistic to renationalise the railways?,9,BBCNews,http://www.bbc.co.uk/news/magazine-31621300,02/03/2015,headlinelxo.txt,1,8,8,37.5,75,0,62.5,12.5,0,0,0,0,0,0,12.5,12.5,25,25,0,0,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,12.5,0,12.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,12.5,0,0,0,0,0,0,25,0
8050,10,"Cameron promises 200,000 starter homes if Tories win election",10,BBCNews,http://www.bbc.co.uk/news/uk-politics-31683974,02/03/2015,headlinelxp.txt,1,9,9,55.56,55.56,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,0,0,0,0,0,0,0,0,22.22,22.22,0,0,0,0,11.11,0,0,11.11,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,0,11.11,0,11.11,0,11.11,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,22.22,22.22
8116,1,Becky Watts search: Body parts found at Bristol house,1,BBCNews,http://www.bbc.co.uk/news/uk-england-31709056,03/03/2015,headlinemad.txt,1,9,9,11.11,44.44,0,11.11,0,0,0,0,0,0,0,0,0,11.11,0,11.11,0,0,0,11.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,0,0,0,0,0,0,0,0,11.11,11.11,0,0,0,11.11,0,11.11,0,0,0,0,11.11,0,0,0,0,0,0,11.11,0,11.11,0,0,0,0,0,0,0,0,22.22,0
8117,2,Weasel photographed riding on a woodpecker's back,2,BBCNews,http://www.bbc.co.uk/news/uk-31711446,03/03/2015,headlinemae.txt,1,7,7,28.57,57.14,0,42.86,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,14.29,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42.86,14.29,14.29,14.29,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,14.29,0,0,28.57,0
8118,3,Delhi rapist says victim shouldn't have fought back,3,BBCNews,http://www.bbc.co.uk/news/magazine-31698154,03/03/2015,headlinemaf.txt,1,8,8,12.5,87.5,0,37.5,0,0,0,0,0,0,0,0,0,37.5,25,12.5,12.5,12.5,12.5,0,0,12.5,0,0,0,25,0,0,0,37.5,0,37.5,0,37.5,0,12.5,0,0,12.5,0,0,0,0,0,12.5,0,12.5,0,12.5,0,0,12.5,0,12.5,0,0,12.5,0,0,0,0,0,0,0,0,0,0,12.5,0,0,0,0,0,0,0,12.5,0,0,25,-37.5
8119,4,The art of before-and-after pictures,4,BBCNews,http://www.bbc.co.uk/news/blogs-magazine-monitor-31638187,03/03/2015,headlinemag.txt,1,7,7,28.57,85.71,0,71.43,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,42.86,14.29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.29,0,0,0,0,0,0,14.29,0,0,0,0,0,0,0,0,0,0,28.57,0,0,28.57,0,0,14.29,0,0,0,0,0,0,0,14.29,0,0,0,0,0,57.14,0,0,0,0,42.86,0
